DATE,DATA,OFFER,CONVERSION,REVENUE
22-12-2025,cg01af,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
22-12-2025,cn06ae,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
22-12-2025,kg01ap,415 - Memyts,0,0
22-12-2025,cc05ac,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
22-12-2025,ck07ad,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
22-12-2025,ck08au,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
22-12-2025,ck08bb,227 - ProstaPeak,0,0
22-12-2025,kg01ad,227 - ProstaPeak,0,0
22-12-2025,ub01ab,227 - ProstaPeak,0,0
22-12-2025,ub01ai,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
22-12-2025,ag04bp,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
22-12-2025,ck12bh,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
22-12-2025,cl06ae,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
22-12-2025,cc06af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
22-12-2025,cn06aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
22-12-2025,ga01al,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
22-12-2025,cc06aj,48 - Pineal Guardian,0,0
21-12-2025,cc06ad,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
21-12-2025,cl06af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
21-12-2025,cl06af,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
21-12-2025,cc06ah,17936 - [HEALTH] Bladder Genix VSL (Approved Only),0,0
21-12-2025,ck12bg,304 - Finessa,0,0
21-12-2025,cn06ai,304 - Finessa,0,0
21-12-2025,kg01af,304 - Finessa,0,0
21-12-2025,kg01ap,415 - Memyts,0,0
21-12-2025,ck07ae,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
21-12-2025,ga01ab,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
21-12-2025,kg01ar,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
21-12-2025,cc06ah,18091 - [ECOMMERCE] Maas & Bath Heated Drying Rack,0,0
21-12-2025,ck08bc,18091 - [ECOMMERCE] Maas & Bath Heated Drying Rack,0,0
21-12-2025,ck12bo,18091 - [ECOMMERCE] Maas & Bath Heated Drying Rack,0,0
21-12-2025,cc06aj,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
21-12-2025,cg01af,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
21-12-2025,ck12bl,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
21-12-2025,ck07ah,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
21-12-2025,cg01ae,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
21-12-2025,ck08bc,17246 - [HEALTH] Brain Song TSL,0,0
21-12-2025,cn06ag,17246 - [HEALTH] Brain Song TSL,0,0
21-12-2025,kg01am,17246 - [HEALTH] Brain Song TSL,0,0
20-12-2025,cl06ac,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,cl06ae,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,kg01ae,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,ag04bt,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
20-12-2025,ck08bb,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
20-12-2025,ck12bf,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
20-12-2025,cc06ae,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
20-12-2025,cc06ai,12 - Jointgen,0,0
20-12-2025,ck07ah,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
20-12-2025,ck07ap,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
20-12-2025,cc05aa,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
20-12-2025,dg01ad,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
20-12-2025,ub01ag,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
20-12-2025,cn06ag,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
20-12-2025,cg01ah,196 - CPA Email Lymph System Support,0,0
20-12-2025,kg01ak,196 - CPA Email Lymph System Support,0,0
20-12-2025,ub01ag,196 - CPA Email Lymph System Support,0,0
20-12-2025,cc06ai,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
20-12-2025,kg01ap,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
20-12-2025,dg01ab,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,cc06af,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
20-12-2025,dg01ab,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
20-12-2025,ag04bv,304 - Finessa,0,0
20-12-2025,ck07ag,304 - Finessa,0,0
20-12-2025,ub01ah,304 - Finessa,0,0
20-12-2025,cg01ag,45 - Balmorex,0,0
20-12-2025,dg01ae,17532 - [HEALTH] GL Defend VSL,0,0
20-12-2025,ag04ba,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
20-12-2025,cn06ai,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
20-12-2025,kg01ae,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
20-12-2025,dg01ad,17532 - [HEALTH] GL Defend VSL,0,0
20-12-2025,kg01ag,17532 - [HEALTH] GL Defend VSL,0,0
20-12-2025,ub01ad,17532 - [HEALTH] GL Defend VSL,0,0
20-12-2025,dg01ad,17532 - [HEALTH] GL Defend VSL,0,0
20-12-2025,ck07ag,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
20-12-2025,ck08au,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
20-12-2025,ga01ag,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
20-12-2025,cg01ah,415 - Memyts,0,0
20-12-2025,ck08bc,415 - Memyts,0,0
20-12-2025,cn06ag,415 - Memyts,0,0
20-12-2025,ck07ap,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,dg01ae,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,kg01ar,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,cc06ad,48 - Pineal Guardian,0,0
20-12-2025,cc05ab,16812 - [HEALTH] Brain Song VSL,0,0
20-12-2025,cn06ab,16812 - [HEALTH] Brain Song VSL,0,0
20-12-2025,ck07ah,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
20-12-2025,ck12bf,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
20-12-2025,cn06ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
20-12-2025,kg01ae,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
20-12-2025,ck08au,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,kg01al,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
20-12-2025,ua01ap,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
19-12-2025,cc05aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
19-12-2025,ag04ba,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
19-12-2025,cc06ak,17006 - [HEALTH] VisiUltra VSL,0,0
19-12-2025,dg01ac,17006 - [HEALTH] VisiUltra VSL,0,0
19-12-2025,dg01ae,17006 - [HEALTH] VisiUltra VSL,0,0
19-12-2025,dg01ae,17786 - [ECOMMERCE] TopHeat – Plug-in Heater Advertorial,0,0
19-12-2025,kg01ab,17786 - [ECOMMERCE] TopHeat – Plug-in Heater Advertorial,0,0
19-12-2025,cn06ag,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
19-12-2025,ga01am,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
19-12-2025,ag04ba,411 - Get Me Health Insurance Email CPL | M-F Drops Only,0,0
19-12-2025,dg01aa,18227 - [ECOMMERCE] ThermiVest – Heated Vest,0,0
19-12-2025,ck12bi,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
19-12-2025,ck07ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
19-12-2025,cg01ad,411 - Get Me Health Insurance Email CPL | M-F Drops Only,0,0
19-12-2025,dg01ae,411 - Get Me Health Insurance Email CPL | M-F Drops Only,0,0
19-12-2025,ag04bd,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
19-12-2025,ck08bd,17899 - [ECOMMERCE] Oprahs Favorite Things Holiday Listicle Revshare,0,0
19-12-2025,ck07ag,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
19-12-2025,cg01ad,417 - Air Heat,0,0
19-12-2025,ck12bf,417 - Air Heat,0,0
19-12-2025,ub01ae,417 - Air Heat,0,0
19-12-2025,ag04bu,196 - CPA Email Lymph System Support,0,0
19-12-2025,ck07ag,196 - CPA Email Lymph System Support,0,0
19-12-2025,ub01ae,196 - CPA Email Lymph System Support,0,0
19-12-2025,ck08au,227 - ProstaPeak,0,0
19-12-2025,cn06ad,227 - ProstaPeak,0,0
19-12-2025,kg01ag,227 - ProstaPeak,0,0
18-12-2025,cc06ad,17832 - [ECOMMERCE] Perfect Gifts - Holiday Gift Listicle Revshare,0,0
18-12-2025,cn06ad,18227 - [ECOMMERCE] ThermiVest – Heated Vest,0,0
18-12-2025,cg01ad,411 - Get Me Health Insurance Email CPL | M-F Drops Only,0,0
18-12-2025,cg01ah,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
18-12-2025,cg01ad,17786 - [ECOMMERCE] TopHeat – Plug-in Heater Advertorial,0,0
18-12-2025,cc06ad,17786 - [ECOMMERCE] TopHeat – Plug-in Heater Advertorial,0,0
18-12-2025,ub01ab,17786 - [ECOMMERCE] TopHeat – Plug-in Heater Advertorial,0,0
18-12-2025,dg01aa,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
18-12-2025,ck07ap,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
18-12-2025,dg01ac,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
18-12-2025,kg01ai,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
18-12-2025,cc06ad,17832 - [ECOMMERCE] Perfect Gifts - Holiday Gift Listicle Revshare,0,0
18-12-2025,dg01ab,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
18-12-2025,dg01ad,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
18-12-2025,dg01ae,413 - Arthrozene,0,0
18-12-2025,ga01aj,413 - Arthrozene,0,0
18-12-2025,kg01ae,413 - Arthrozene,0,0
17-12-2025,ck07ab,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
17-12-2025,dg01ae,17217 - [SENIOR] USA Military Savings – Veterans Savings Listicle Revshare,0,0
17-12-2025,dg01ae,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
17-12-2025,dg01ab,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
17-12-2025,cc05ab,45 - Balmorex,0,0
17-12-2025,cc05aa,45 - Balmorex,0,0
17-12-2025,dg01aa,45 - Balmorex,0,0
17-12-2025,dg01aa,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
17-12-2025,kg01ad,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
17-12-2025,ag04bp,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
17-12-2025,cc06ak,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
17-12-2025,ck07af,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
17-12-2025,ag04bk,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
17-12-2025,ub01aa,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
17-12-2025,ub01af,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
17-12-2025,ck07aa,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
17-12-2025,kg01ad,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
17-12-2025,dg01ab,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
17-12-2025,ag04bf,12429 - [HEALTH] Liv Pure VSL,0,0
17-12-2025,kg01ap,12429 - [HEALTH] Liv Pure VSL,0,0
17-12-2025,cc06ak,196 - CPA Email Lymph System Support,0,0
17-12-2025,cn06ab,196 - CPA Email Lymph System Support,0,0
17-12-2025,ga01am,196 - CPA Email Lymph System Support,0,0
17-12-2025,cg01aa,227 - ProstaPeak,0,0
17-12-2025,dg01ae,227 - ProstaPeak,0,0
17-12-2025,ck07an,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
17-12-2025,kg01aa,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
17-12-2025,ag01ag,304 - Finessa,0,0
17-12-2025,ck07an,304 - Finessa,0,0
17-12-2025,kg01am,415 - Memyts,0,0
17-12-2025,kg01as,415 - Memyts,0,0
17-12-2025,ub01ag,415 - Memyts,0,0
17-12-2025,ck12bo,417 - Air Heat,0,0
17-12-2025,dg01aa,417 - Air Heat,0,0
17-12-2025,ub01ah,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
17-12-2025,ga01ah,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
17-12-2025,ga01ao,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
17-12-2025,ub01ae,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
17-12-2025,cc06ag,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
17-12-2025,ck12bf,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
17-12-2025,cg01ad,209 - Nerve Alive,0,0
17-12-2025,ga01al,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
17-12-2025,cc06ai,18062 - [ECOMMERCE] Shiny Smile Veneers VSL (Approved Only),0,0
17-12-2025,cc06aj,18062 - [ECOMMERCE] Shiny Smile Veneers VSL (Approved Only),0,0
17-12-2025,ck12bo,18062 - [ECOMMERCE] Shiny Smile Veneers VSL (Approved Only),0,0
17-12-2025,ga01ap,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
17-12-2025,ck07ae,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
17-12-2025,ck08bb,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
17-12-2025,cc06ai,17006 - [HEALTH] VisiUltra VSL,0,0
17-12-2025,dg01ad,17006 - [HEALTH] VisiUltra VSL,0,0
17-12-2025,cn06ae,17006 - [HEALTH] VisiUltra VSL,0,0
17-12-2025,ga01ap,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
17-12-2025,ga01aj,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
16-12-2025,ck12bl,18272 - [HEALTH] Doctor AI Relead VSL,0,0
16-12-2025,dg01ae,18272 - [HEALTH] Doctor AI Relead VSL,0,0
16-12-2025,kg01ai,18272 - [HEALTH] Doctor AI Relead VSL,0,0
16-12-2025,cg01ad,119 - Arialief,0,0
16-12-2025,cc05aa,417 - Air Heat,0,0
16-12-2025,cc05ab,417 - Air Heat,0,0
16-12-2025,cc05ac,417 - Air Heat,0,0
16-12-2025,dg01ab,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
16-12-2025,kg01ae,17645 - [ECOMMERCE] Drive Bright – Night Driving Glasses v3 – Ecomm Page,0,0
16-12-2025,ck12bh,7497 - [SENIOR] ExitMyTimeshare (No Weekend Drops),0,0
16-12-2025,cc06ah,7497 - [SENIOR] ExitMyTimeshare (No Weekend Drops),0,0
16-12-2025,ck12bl,7497 - [SENIOR] ExitMyTimeshare (No Weekend Drops),0,0
16-12-2025,ag04bu,413 - Arthrozene,0,0
16-12-2025,cc05ac,413 - Arthrozene,0,0
16-12-2025,cc06ai,413 - Arthrozene,0,0
16-12-2025,cc06ag,413 - Arthrozene,0,0
16-12-2025,cl06aa,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
16-12-2025,cc06ah,417 - Air Heat,0,0
16-12-2025,dg01ac,196 - CPA Email Lymph System Support,0,0
16-12-2025,kg01ap,196 - CPA Email Lymph System Support,0,0
16-12-2025,ck12bj,196 - CPA Email Lymph System Support,0,0
16-12-2025,ck12bl,129 - Nerve Fresh Private,0,0
16-12-2025,ga01aq,129 - Nerve Fresh Private,0,0
16-12-2025,ub01ae,129 - Nerve Fresh Private,0,0
16-12-2025,ub01ae,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
16-12-2025,cc06aj,136 - HOLIDAYS: Insanely Cool Gifts Listicle - Gadgets Gifts Listicle,0,0
16-12-2025,ck07an,48 - Pineal Guardian,0,0
16-12-2025,cn06ab,48 - Pineal Guardian,0,0
16-12-2025,kg01aa,48 - Pineal Guardian,0,0
16-12-2025,ag04bn,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
16-12-2025,cg01ah,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
16-12-2025,ga01ak,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
16-12-2025,ag04ba,2558 - MEDVi GLP-1 - Direct,0,0
16-12-2025,cc05aa,2558 - MEDVi GLP-1 - Direct,0,0
16-12-2025,ub01ah,2558 - MEDVi GLP-1 - Direct,0,0
16-12-2025,ag04bm,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
16-12-2025,cc06ai,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
16-12-2025,ga01aa,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
16-12-2025,dg01ae,12429 - [HEALTH] Liv Pure VSL,0,0
16-12-2025,ck07ar,415 - Memyts,0,0
16-12-2025,cn06ab,415 - Memyts,0,0
16-12-2025,cn06ae,415 - Memyts,0,0
16-12-2025,cc06ak,227 - ProstaPeak,0,0
16-12-2025,ub01ae,227 - ProstaPeak,0,0
16-12-2025,ub01ag,227 - ProstaPeak,0,0
16-12-2025,cc05ac,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
16-12-2025,ub01ae,416 - Certified Concealed First,0,0
16-12-2025,cc06ai,12429 - [HEALTH] Liv Pure VSL,0,0
16-12-2025,ck08ba,12429 - [HEALTH] Liv Pure VSL,0,0
16-12-2025,cn06af,12429 - [HEALTH] Liv Pure VSL,0,0
15-12-2025,cc06ag,410 - Mutual of Omaha Reverse,0,0
15-12-2025,ck12bl,410 - Mutual of Omaha Reverse,0,0
15-12-2025,dg01aa,412 - Optima Tax CPA,0,0
15-12-2025,ck07ak,304 - Finessa,0,0
15-12-2025,dg01ad,304 - Finessa,0,0
15-12-2025,ub01ad,304 - Finessa,0,0
15-12-2025,cg01ab,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
15-12-2025,ck07ar,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
15-12-2025,ck12bl,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
15-12-2025,ag04bl,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
15-12-2025,ga01al,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
15-12-2025,ub01ad,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
15-12-2025,ub01ae,227 - ProstaPeak,0,0
15-12-2025,cc06ad,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
15-12-2025,ck08bb,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
15-12-2025,kg01ah,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,0,0
15-12-2025,cc05aa,18028 - [HEALTH] Memyts VSL,0,0
15-12-2025,cc06ak,18028 - [HEALTH] Memyts VSL,0,0
15-12-2025,kg01ag,18028 - [HEALTH] Memyts VSL,0,0
14-12-2025,ub01ad,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
14-12-2025,kg01ai,48 - Pineal Guardian,0,0
14-12-2025,cc06ak,48 - Pineal Guardian,0,0
14-12-2025,cg01ah,48 - Pineal Guardian,0,0
14-12-2025,ck07ag,18205 - [HEALTH] LightSteps Pro VSL,0,0
14-12-2025,ck07ah,18205 - [HEALTH] LightSteps Pro VSL,0,0
14-12-2025,ck12bl,18205 - [HEALTH] LightSteps Pro VSL,0,0
14-12-2025,ag04bp,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
14-12-2025,ck12bp,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
14-12-2025,dg01ac,17083 - [HEALTH] Hidden Epidemic VSL (Approved Only),0,0
14-12-2025,dg01ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
14-12-2025,kg01ai,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,0,0
14-12-2025,cc06ag,227 - ProstaPeak,0,0
14-12-2025,cn06ag,227 - ProstaPeak,0,0
14-12-2025,kg01as,227 - ProstaPeak,0,0
14-12-2025,ga01ac,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
14-12-2025,cc06ah,18028 - [HEALTH] Memyts VSL,0,0
14-12-2025,ck08av,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
14-12-2025,ck12bj,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
14-12-2025,ck08av,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
14-12-2025,kg01ai,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
14-12-2025,cc05ac,17532 - [HEALTH] GL Defend VSL,0,0
14-12-2025,cc06ak,17532 - [HEALTH] GL Defend VSL,0,0
14-12-2025,ub01aa,17532 - [HEALTH] GL Defend VSL,0,0
14-12-2025,ck12bo,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
14-12-2025,ga01af,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
14-12-2025,ga01ac,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
14-12-2025,kg01ah,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
14-12-2025,cc06ae,196 - CPA Email Lymph System Support,0,0
14-12-2025,cc06af,196 - CPA Email Lymph System Support,0,0
14-12-2025,dg01ad,196 - CPA Email Lymph System Support,0,0
14-12-2025,cn06af,304 - Finessa,0,0
14-12-2025,kg01ai,304 - Finessa,0,0
14-12-2025,cc05ab,412 - Optima Tax CPA,0,0
14-12-2025,dg01ab,330 - Vertigenics,0,0
14-12-2025,ck08bc,17832 - [ECOMMERCE] Perfect Gifts - Holiday Gift Listicle Revshare,0,0
14-12-2025,kg01al,17832 - [ECOMMERCE] Perfect Gifts - Holiday Gift Listicle Revshare,0,0
14-12-2025,ag04bm,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
13-12-2025,kg01ad,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
13-12-2025,cc06ag,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
13-12-2025,dg01ae,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
13-12-2025,ck07aq,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
13-12-2025,cc05ab,48 - Pineal Guardian,0,0
13-12-2025,ck12bl,48 - Pineal Guardian,0,0
13-12-2025,cg01ae,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
13-12-2025,kg01al,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
13-12-2025,ga01af,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
13-12-2025,ag04bt,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
13-12-2025,cn06ac,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
13-12-2025,cc06ae,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
13-12-2025,ck07am,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
13-12-2025,dg01ad,18267 - [SWEEPS] Costco- Christmas Decoration Kit Revshare,0,0
13-12-2025,ck12bo,18028 - [HEALTH] Memyts VSL,0,0
13-12-2025,cc06ah,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
13-12-2025,ck08bc,406 - HEALTH - Advanced Nerve Support TSL - [US],0,0
13-12-2025,cc06aj,196 - CPA Email Lymph System Support,0,0
13-12-2025,ck07aq,196 - CPA Email Lymph System Support,0,0
13-12-2025,ub01ac,304 - Finessa,0,0
13-12-2025,ck07ad,48 - Pineal Guardian,0,0
13-12-2025,ck12bn,48 - Pineal Guardian,0,0
13-12-2025,dg01ac,48 - Pineal Guardian,0,0
13-12-2025,kg01al,146 - HOLIDAYS: Oprahs Favorite Things Listicle - Gadgets,0,0
13-12-2025,ck07ar,18270 - [SWEEPS] AAA- Winter Safety Kit Revshare,0,0
13-12-2025,dg01aa,18270 - [SWEEPS] AAA- Winter Safety Kit Revshare,0,0
13-12-2025,kg01ac,18270 - [SWEEPS] AAA- Winter Safety Kit Revshare,0,0
13-12-2025,cc05aa,18062 - [ECOMMERCE] Shiny Smile Veneers VSL (Approved Only),0,0
13-12-2025,cc06ah,18062 - [ECOMMERCE] Shiny Smile Veneers VSL (Approved Only),0,0
13-12-2025,ck07ae,18062 - [ECOMMERCE] Shiny Smile Veneers VSL (Approved Only),0,0
13-12-2025,dg01aa,17904 - [ECOMMERCE] AMAZON Deals 2025 Listicle Revshare,0,0
13-12-2025,ga01aa,17904 - [ECOMMERCE] AMAZON Deals 2025 Listicle Revshare,0,0
13-12-2025,kg01am,17904 - [ECOMMERCE] AMAZON Deals 2025 Listicle Revshare,0,0
13-12-2025,cc06ai,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
13-12-2025,ck07al,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
13-12-2025,ck08bb,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),0,0
13-12-2025,cc06ak,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
13-12-2025,cc05aa,408 - EXCLUSIVE - AssureRates Auto Insurance,0,0
13-12-2025,cg01ad,227 - ProstaPeak,0,0
13-12-2025,ck12bj,227 - ProstaPeak,0,0
13-12-2025,cn06ab,227 - ProstaPeak,0,0
13-12-2025,ck07af,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
13-12-2025,ck08ay,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,0,0
13-12-2025,cg01aa,10031 - [HEALTH] Heal-n-Soothe VSL,0,0
